2026-07-13 11:43:31 [INFO] uav_system - Session log directory: C:\Users\Administrator\Desktop\Code\multi_uav_decision\server\server_logs\20260713114331-52c7b0d1
2026-07-13 11:43:31 [INFO] uav_system - Session ID: 20260713114331-52c7b0d1
2026-07-13 11:43:31 [INFO] uav_system - Request history retention: 5000 records for the current session
2026-07-13 11:52:38 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:39 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:41 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:42 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:44 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 4ms - Role: system
2026-07-13 11:52:45 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:47 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:48 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 6ms - Role: system
2026-07-13 11:52:50 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:51 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:53 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:54 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:56 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 5ms - Role: system
2026-07-13 11:52:57 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:52:59 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 5ms - Role: system
2026-07-13 11:53:00 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 4ms - Role: system
2026-07-13 11:53:02 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 6ms - Role: system
2026-07-13 11:53:03 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 7ms - Role: system
2026-07-13 11:53:05 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 4ms - Role: system
2026-07-13 11:53:06 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 4ms - Role: system
2026-07-13 11:53:08 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 5ms - Role: system
2026-07-13 11:53:09 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 4ms - Role: system
2026-07-13 11:53:11 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
2026-07-13 11:53:14 [INFO] uav_system - 127.0.0.1 GET /sessions/current/data 200 - 3ms - Role: system
